Date,Open,High,Low,Close
2019-12-31,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716
2020-01-02,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716
2020-01-03,3.380000114440918,4.0,3.380000114440918,4.0
2020-01-06,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284
2020-01-07,3.799999952316284,3.947999954223633,3.680000066757202,3.8499999046325684
2020-01-08,3.930000066757202,4.0,3.8399999141693115,3.8499999046325684
2020-01-09,3.9159998893737793,4.0,3.9159998893737793,4.0
2020-01-10,4.010000228881836,4.285999774932861,4.0,4.199999809265137
2020-01-13,4.179999828338623,4.199999809265137,4.090000152587891,4.199999809265137
2020-01-14,4.400000095367432,4.400000095367432,3.9700000286102295,4.130000114440918
2020-01-15,4.13100004196167,4.13100004196167,3.869999885559082,3.990000009536743
2020-01-16,3.9200000762939453,3.9200000762939453,3.5,3.7939999103546143
2020-01-17,3.609999895095825,3.8499999046325684,3.609999895095825,3.8499999046325684
2020-01-21,3.5999999046325684,3.9200000762939453,3.5999999046325684,3.9200000762939453
2020-01-22,3.9200000762939453,3.9200000762939453,3.507999897003174,3.822999954223633
2020-01-23,3.75,3.890000104904175,3.7200000286102295,3.890000104904175
2020-01-24,3.819999933242798,3.8420000076293945,3.674999952316284,3.674999952316284
2020-01-27,3.509999990463257,3.8499999046325684,3.509999990463257,3.809999942779541
2020-01-28,3.5999999046325684,3.75,3.5999999046325684,3.7320001125335693
2020-01-29,3.799999952316284,4.0,3.75,3.8550000190734863
2020-01-30,3.75,3.9800000190734863,3.75,3.9690001010894775
2020-01-31,3.9800000190734863,4.050000190734863,3.799999952316284,3.799999952316284
2020-02-03,3.799999952316284,4.0,3.799999952316284,4.0
2020-02-04,3.874000072479248,4.0,3.75,4.0
2020-02-05,4.0,4.0,3.9800000190734863,4.0
2020-02-06,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316
2020-02-07,3.819999933242798,4.0,3.799999952316284,4.0
2020-02-10,4.0,4.0,3.819000005722046,3.8299999237060547
2020-02-11,3.8510000705718994,3.890000104904175,3.8299999237060547,3.859999895095825
2020-02-12,3.890000104904175,3.890000104904175,3.815999984741211,3.8499999046325684
2020-02-13,3.7019999027252197,3.890000104904175,3.7019999027252197,3.869999885559082
2020-02-14,3.7119998931884766,4.0,3.7119998931884766,4.0
2020-02-18,3.9000000953674316,4.0,3.75,4.0
2020-02-19,3.799999952316284,4.0,3.75,4.0
2020-02-20,3.753999948501587,4.0,3.75,3.799999952316284
2020-02-21,3.811000108718872,3.8399999141693115,3.505000114440918,3.7019999027252197
2020-02-24,3.75,3.9000000953674316,3.5799999237060547,3.7070000171661377
2020-02-25,3.7660000324249268,3.8919999599456787,3.6500000953674316,3.75
2020-02-26,3.7290000915527344,3.75,3.549999952316284,3.63100004196167
2020-02-27,3.549999952316284,3.549999952316284,3.200000047683716,3.200000047683716
2020-02-28,3.200000047683716,3.200000047683716,2.6449999809265137,2.9100000858306885
2020-03-02,3.200000047683716,3.200000047683716,2.9000000953674316,2.9000000953674316
2020-03-03,3.265000104904175,3.265000104904175,3.265000104904175,3.265000104904175
2020-03-04,3.0,3.0,2.75,2.759999990463257
2020-03-05,2.9000000953674316,2.9000000953674316,2.5,2.8399999141693115
2020-03-06,2.799999952316284,2.799999952316284,2.6500000953674316,2.700000047683716
2020-03-09,2.5,2.5,2.200000047683716,2.200000047683716
2020-03-10,2.490000009536743,2.5,2.109999895095825,2.109999895095825
2020-03-11,2.125,2.125,1.649999976158142,1.659999966621399
2020-03-12,1.659999966621399,1.6799999475479126,1.600000023841858,1.6610000133514404
2020-03-13,1.75,1.8899999856948853,1.409999966621399,1.409999966621399
2020-03-16,1.149999976158142,2.5,1.149999976158142,1.9859999418258667
2020-03-17,1.9900000095367432,2.0,1.7000000476837158,1.7000000476837158
2020-03-18,1.6100000143051147,1.6549999713897705,1.600000023841858,1.600000023841858
2020-03-19,1.6349999904632568,1.6740000247955322,1.1100000143051147,1.2000000476837158
2020-03-20,1.2000000476837158,1.409999966621399,1.1100000143051147,1.149999976158142
2020-03-23,1.090000033378601,1.149999976158142,1.090000033378601,1.149999976158142
2020-03-24,1.2000000476837158,1.5700000524520874,1.2000000476837158,1.4900000095367432
2020-03-25,1.524999976158142,1.600000023841858,1.5,1.559999942779541
2020-03-26,1.5839999914169312,1.5950000286102295,1.5609999895095825,1.590000033378601
2020-03-27,1.8200000524520874,1.940000057220459,1.7200000286102295,1.7999999523162842
2020-03-30,2.0309998989105225,2.0309998989105225,1.7999999523162842,1.7999999523162842
2020-03-31,1.7999999523162842,1.8799999952316284,1.2100000381469727,1.527999997138977
2020-04-01,1.7330000400543213,1.774999976158142,1.649999976158142,1.7300000190734863
2020-04-02,1.75,1.7999999523162842,1.649999976158142,1.7009999752044678
2020-04-03,1.7999999523162842,1.7999999523162842,1.600000023841858,1.7000000476837158
2020-04-06,1.7899999618530273,1.8669999837875366,1.7899999618530273,1.850000023841858
2020-04-07,1.850000023841858,1.8519999980926514,1.600000023841858,1.6150000095367432
2020-04-08,1.600000023841858,1.7769999504089355,1.600000023841858,1.7769999504089355
2020-04-09,1.8279999494552612,1.8600000143051147,1.8279999494552612,1.840999960899353
2020-04-13,1.9199999570846558,2.5339999198913574,1.9199999570846558,2.5199999809265137
2020-04-14,2.759999990463257,2.799999952316284,2.619999885559082,2.799999952316284
2020-04-15,2.700000047683716,3.5,2.6419999599456787,2.7100000381469727
2020-04-16,3.1679999828338623,3.4000000953674316,3.0239999294281006,3.4000000953674316
2020-04-17,3.0799999237060547,3.5,3.069999933242798,3.5
2020-04-20,3.515000104904175,3.515000104904175,3.244999885559082,3.316999912261963
2020-04-21,3.390000104904175,3.75,3.305000066757202,3.75
2020-04-22,3.690000057220459,3.75,3.25,3.5
2020-04-23,3.319999933242798,4.0,3.319999933242798,3.950000047683716
2020-04-24,3.950000047683716,3.950000047683716,3.628999948501587,3.6459999084472656
2020-04-27,3.75,3.821000099182129,3.6500000953674316,3.821000099182129
2020-04-28,3.944999933242798,3.950000047683716,3.6419999599456787,3.950000047683716
2020-04-29,3.950000047683716,3.950000047683716,3.9000000953674316,3.950000047683716
2020-04-30,3.990000009536743,4.034999847412109,3.7899999618530273,4.034999847412109
2020-05-01,3.9000000953674316,4.026000022888184,3.9000000953674316,4.026000022888184
2020-05-04,3.8949999809265137,3.8949999809265137,3.8499999046325684,3.8499999046325684
2020-05-05,3.9010000228881836,3.9010000228881836,3.760999917984009,3.8299999237060547
2020-05-06,3.759999990463257,3.759999990463257,3.75,3.75
2020-05-07,3.8350000381469727,3.8350000381469727,3.8350000381469727,3.8350000381469727
2020-05-08,3.75,3.890000104904175,3.75,3.809999942779541
2020-05-11,3.874000072479248,3.874000072479248,3.5999999046325684,3.75
2020-05-12,3.75,3.7750000953674316,3.450000047683716,3.5230000019073486
2020-05-13,3.4609999656677246,3.4609999656677246,3.25,3.25
2020-05-14,3.200000047683716,3.25,3.059999942779541,3.0999999046325684
2020-05-15,3.0799999237060547,3.447000026702881,3.0,3.430000066757202
2020-05-18,3.4010000228881836,3.4010000228881836,3.009999990463257,3.325000047683716
2020-05-19,3.1730000972747803,3.1730000972747803,3.1730000972747803,3.1730000972747803
2020-05-20,3.009999990463257,3.1649999618530273,3.009999990463257,3.1500000953674316
2020-05-21,3.0299999713897705,3.063999891281128,3.0,3.0
2020-05-22,3.0139999389648438,3.0139999389648438,3.0139999389648438,3.0139999389648438
2020-05-26,3.0,3.0850000381469727,2.8499999046325684,3.0
2020-05-27,3.0,3.2850000858306885,2.946000099182129,3.197000026702881
2020-05-28,3.0799999237060547,3.200000047683716,2.75,2.75
2020-05-29,3.0,3.2899999618530273,2.8499999046325684,2.8499999046325684
2020-06-01,3.0,3.619999885559082,2.8499999046325684,3.619999885559082
2020-06-02,3.809999942779541,4.0,2.890000104904175,3.130000114440918
2020-06-03,3.130000114440918,3.700000047683716,2.9200000762939453,3.200000047683716
2020-06-04,3.3499999046325684,3.3499999046325684,2.9200000762939453,3.0269999504089355
2020-06-05,3.1700000762939453,3.1700000762939453,3.049999952316284,3.049999952316284
2020-06-08,3.200000047683716,3.200000047683716,3.0,3.1559998989105225
2020-06-09,3.0199999809265137,3.2100000381469727,2.8550000190734863,2.9800000190734863
2020-06-10,3.2200000286102295,3.5999999046325684,2.75,2.8399999141693115
2020-06-11,3.0,3.0,2.503999948501587,2.7100000381469727
2020-06-12,2.8299999237060547,2.8499999046325684,2.5199999809265137,2.687999963760376
2020-06-15,2.559999942779541,2.8499999046325684,2.559999942779541,2.7799999713897705
2020-06-16,3.0,3.0,2.7799999713897705,2.7799999713897705
2020-06-17,2.8499999046325684,2.8499999046325684,2.5799999237060547,2.8499999046325684
2020-06-18,2.8499999046325684,2.8499999046325684,2.7190001010894775,2.7190001010894775
2020-06-19,2.75,2.8399999141693115,2.5899999141693115,2.799999952316284
2020-06-22,2.619999885559082,2.799999952316284,2.5799999237060547,2.6519999504089355
2020-06-23,2.609999895095825,2.700000047683716,2.575000047683716,2.5899999141693115
2020-06-24,2.549999952316284,2.700000047683716,2.4800000190734863,2.510999917984009
2020-06-25,2.5,2.6510000228881836,2.4000000953674316,2.640000104904175
2020-06-26,2.640000104904175,2.640000104904175,2.565000057220459,2.619999885559082
2020-06-29,2.569999933242798,2.7950000762939453,2.559999942779541,2.569999933242798
2020-06-30,2.5850000381469727,2.6070001125335693,2.5850000381469727,2.5889999866485596
2020-07-01,2.5899999141693115,2.6570000648498535,2.4739999771118164,2.619999885559082
2020-07-02,2.7219998836517334,2.7899999618530273,2.7219998836517334,2.7799999713897705
2020-07-06,2.7899999618530273,2.7899999618530273,2.4100000858306885,2.5999999046325684
2020-07-07,2.5999999046325684,2.5999999046325684,2.5,2.5
2020-07-08,2.5,2.5,2.299999952316284,2.302000045776367
2020-07-09,2.309999942779541,2.319999933242798,1.9359999895095825,2.299999952316284
2020-07-10,2.299999952316284,2.325000047683716,1.8860000371932983,2.325000047683716
2020-07-13,2.299999952316284,2.299999952316284,2.0,2.0
2020-07-14,2.1500000953674316,2.1500000953674316,1.8600000143051147,1.9539999961853027
2020-07-15,2.0,2.2899999618530273,1.9800000190734863,1.9800000190734863
2020-07-16,2.075000047683716,2.3499999046325684,2.0299999713897705,2.240000009536743
2020-07-17,2.240000009536743,2.240000009536743,2.0139999389648438,2.194999933242798
2020-07-20,2.0399999618530273,2.1459999084472656,1.9299999475479126,2.1459999084472656
2020-07-21,2.109999895095825,2.1500000953674316,1.9900000095367432,2.0
2020-07-22,2.0799999237060547,2.0850000381469727,1.899999976158142,2.0199999809265137
2020-07-23,2.049999952316284,2.859999895095825,2.049999952316284,2.759999990463257
2020-07-24,2.9800000190734863,2.9800000190734863,2.5899999141693115,2.9800000190734863
2020-07-27,2.9800000190734863,2.9800000190734863,2.799999952316284,2.799999952316284
2020-07-28,2.809999942779541,2.809999942779541,2.619999885559082,2.700000047683716
2020-07-29,2.619999885559082,2.697999954223633,2.440000057220459,2.440000057220459
2020-07-30,2.440000057220459,2.680000066757202,2.440000057220459,2.565000057220459
2020-07-31,2.5999999046325684,2.690000057220459,2.5280001163482666,2.690000057220459
2020-08-03,2.700000047683716,2.7899999618530273,2.365000009536743,2.7899999618530273
2020-08-04,2.75,2.819000005722046,2.555000066757202,2.7899999618530273
2020-08-05,2.7899999618530273,2.7899999618530273,2.5,2.630000114440918
2020-08-06,2.559999942779541,2.950000047683716,2.1600000858306885,2.950000047683716
2020-08-07,2.7100000381469727,2.990000009536743,2.609999895095825,2.950000047683716
2020-08-10,2.950000047683716,2.990000009536743,2.430000066757202,2.7699999809265137
2020-08-11,2.7200000286102295,2.934999942779541,2.380000114440918,2.7799999713897705
2020-08-12,2.7799999713897705,2.9600000381469727,2.6700000762939453,2.6700000762939453
2020-08-13,2.119999885559082,2.200000047683716,1.9600000381469727,2.0
2020-08-14,2.0,2.0299999713897705,1.7599999904632568,1.9800000190734863
2020-08-17,2.0199999809265137,2.0199999809265137,1.7899999618530273,1.8300000429153442
2020-08-18,1.7999999523162842,1.809999942779541,1.2999999523162842,1.409999966621399
2020-08-19,1.5099999904632568,1.690000057220459,1.5,1.600000023841858
2020-08-20,1.6699999570846558,1.680999994277954,1.5299999713897705,1.590000033378601
2020-08-21,1.6399999856948853,1.6799999475479126,1.5499999523162842,1.6200000047683716
2020-08-24,1.6399999856948853,1.6749999523162842,1.559999942779541,1.6410000324249268
2020-08-25,1.690000057220459,1.75,1.6690000295639038,1.7100000381469727
2020-08-26,1.7200000286102295,1.7899999618530273,1.6299999952316284,1.7899999618530273
