Date,Open,High,Low,Close
2021-07-23,18.450000762939453,18.739999771118164,16.459999084472656,16.760000228881836
2021-07-26,17.5,17.690000534057617,16.760000228881836,17.0
2021-07-27,17.0,17.239999771118164,16.610000610351562,16.799999237060547
2021-07-28,16.75,16.8700008392334,15.65999984741211,15.9399995803833
2021-07-29,16.0,16.0,14.880000114440918,15.180000305175781
2021-07-30,15.180000305175781,16.575000762939453,15.119999885559082,15.649999618530273
2021-08-02,16.0,18.040000915527344,16.0,16.280000686645508
2021-08-03,16.639999389648438,18.09000015258789,16.350000381469727,18.0
2021-08-04,18.0,18.3700008392334,17.309999465942383,17.6299991607666
2021-08-05,17.940000534057617,18.100000381469727,17.200000762939453,17.799999237060547
2021-08-06,17.979999542236328,18.15999984741211,17.34000015258789,18.15999984741211
2021-08-09,18.0,18.0,16.780000686645508,16.81999969482422
2021-08-10,17.389999389648438,17.450000762939453,16.799999237060547,17.110000610351562
2021-08-11,17.829999923706055,17.829999923706055,16.84000015258789,16.8799991607666
2021-08-12,16.780000686645508,18.149999618530273,16.780000686645508,18.139999389648438
2021-08-13,18.34000015258789,18.719999313354492,17.65999984741211,18.0
2021-08-16,18.290000915527344,18.719999313354492,17.969999313354492,18.09000015258789
2021-08-17,18.100000381469727,18.520000457763672,17.530000686645508,17.65999984741211
2021-08-18,17.889999389648438,18.59000015258789,17.65999984741211,18.079999923706055
2021-08-19,17.979999542236328,18.0,16.899999618530273,17.469999313354492
2021-08-20,17.459999084472656,18.16200065612793,16.030000686645508,18.0
2021-08-23,18.399999618530273,18.399999618530273,17.540000915527344,18.190000534057617
2021-08-24,18.25,18.25,17.399999618530273,17.700000762939453
2021-08-25,17.81999969482422,18.25,17.520000457763672,18.149999618530273
2021-08-26,18.18000030517578,19.280000686645508,17.959999084472656,19.18000030517578
2021-08-27,19.020000457763672,19.670000076293945,18.770000457763672,19.0
2021-08-30,19.040000915527344,19.43000030517578,18.719999313354492,19.43000030517578
2021-08-31,19.420000076293945,19.799999237060547,19.40999984741211,19.770000457763672
2021-09-01,19.799999237060547,19.799999237060547,19.190000534057617,19.209999084472656
2021-09-02,19.549999237060547,19.600000381469727,19.34000015258789,19.5
2021-09-03,19.600000381469727,19.600000381469727,19.114999771118164,19.459999084472656
2021-09-07,19.579999923706055,19.579999923706055,17.135000228881836,17.270000457763672
2021-09-08,17.770000457763672,18.389999389648438,17.399999618530273,17.760000228881836
2021-09-09,18.829999923706055,18.829999923706055,17.1200008392334,17.420000076293945
2021-09-10,17.299999237060547,17.3799991607666,16.360000610351562,16.989999771118164
2021-09-13,17.06999969482422,17.440000534057617,16.649999618530273,17.360000610351562
2021-09-14,17.709999084472656,18.0,17.3700008392334,17.469999313354492
2021-09-15,18.0,18.020000457763672,16.020000457763672,16.229999542236328
2021-09-16,16.010000228881836,17.600000381469727,15.8100004196167,17.280000686645508
2021-09-17,17.6200008392334,18.158000946044922,17.010000228881836,17.84000015258789
2021-09-20,17.799999237060547,18.190000534057617,17.5,17.920000076293945
2021-09-21,18.540000915527344,18.540000915527344,17.075000762939453,17.780000686645508
2021-09-22,18.139999389648438,18.969999313354492,17.5,17.510000228881836
2021-09-23,17.6299991607666,18.204999923706055,17.030000686645508,17.3700008392334
2021-09-24,17.5,18.200000762939453,17.209999084472656,17.829999923706055
2021-09-27,18.1200008392334,18.350000381469727,16.540000915527344,16.760000228881836
2021-09-28,16.719999313354492,17.15999984741211,16.260000228881836,16.510000228881836
2021-09-29,16.780000686645508,16.950000762939453,15.819999694824219,15.899999618530273
2021-09-30,16.200000762939453,17.68000030517578,15.699999809265137,17.530000686645508
2021-10-01,17.719999313354492,19.190000534057617,17.719999313354492,18.799999237060547
2021-10-04,19.0,19.0,17.049999237060547,17.049999237060547
2021-10-05,17.299999237060547,17.889999389648438,16.649999618530273,17.049999237060547
2021-10-06,16.950000762939453,17.584999084472656,16.110000610351562,16.809999465942383
2021-10-07,17.139999389648438,17.479999542236328,16.25,16.729999542236328
2021-10-08,16.530000686645508,17.0,15.899999618530273,16.399999618530273
2021-10-11,16.18000030517578,16.739999771118164,15.75,15.84000015258789
2021-10-12,16.110000610351562,16.489999771118164,15.75,15.760000228881836
2021-10-13,15.979999542236328,16.3439998626709,15.779999732971191,15.899999618530273
2021-10-14,16.200000762939453,16.34000015258789,15.300000190734863,15.399999618530273
2021-10-15,15.369999885559082,16.739999771118164,14.510000228881836,16.100000381469727
2021-10-18,16.170000076293945,16.579999923706055,15.211999893188477,16.100000381469727
2021-10-19,15.989999771118164,17.1200008392334,15.520999908447266,16.549999237060547
2021-10-20,16.829999923706055,18.239999771118164,16.829999923706055,17.739999771118164
2021-10-21,17.520000457763672,17.940000534057617,17.049999237060547,17.059999465942383
2021-10-22,17.0,17.309999465942383,15.239999771118164,15.420000076293945
2021-10-25,15.5,15.5,14.800000190734863,15.0
